cart_id,user_id,created_at
1493,1493,2024-04-27 23:34:16.993103
1494,1494,2024-02-20 03:51:56.156512
1495,1495,2023-11-02 13:44:28.864462
1496,1496,2024-06-14 13:23:40.088088
1497,1497,2024-04-01 18:10:01.035100
1498,1498,2023-11-06 18:21:47.841189
1499,1499,2024-07-23 20:06:11.012996
1500,1500,2023-12-17 11:21:29.858704
1501,1501,2024-03-04 16:26:29.065666
1502,1502,2024-09-03 18:55:40.393337
1503,1503,2023-10-12 21:56:30.056724
1504,1504,2024-07-22 12:28:02.526271
1505,1505,2023-11-26 01:55:41.922999
1506,1506,2023-11-27 13:09:59.921361
1507,1507,2024-07-06 14:00:31.154858
1508,1508,2023-10-15 00:40:41.724804
1509,1509,2024-07-17 20:33:54.277661
1510,1510,2024-02-12 21:31:17.382740
1511,1511,2024-04-17 03:26:19.815123
1512,1512,2024-08-17 22:32:33.151948
1513,1513,2024-04-09 11:15:45.565408
1514,1514,2023-11-22 23:04:37.564502
1515,1515,2024-04-30 10:07:34.233958
1516,1516,2023-11-10 20:28:52.346481
1517,1517,2024-06-03 17:54:40.588053
1518,1518,2023-12-31 09:54:00.707440
1519,1519,2024-01-04 09:30:41.159661
1520,1520,2024-05-18 13:38:06.542784
1521,1521,2024-03-09 04:44:34.747431
1522,1522,2024-09-26 10:19:40.254916
1523,1523,2023-11-11 19:10:51.085573
1524,1524,2024-03-22 13:39:16.177356
1525,1525,2024-07-20 08:04:09.484356
1526,1526,2024-09-23 16:16:49.055741
1527,1527,2023-11-09 09:04:43.924501
1528,1528,2024-07-12 00:42:33.101068
1529,1529,2024-04-20 14:36:06.698236
1530,1530,2024-08-19 15:36:10.925102
1531,1531,2024-07-24 16:17:19.610010
1532,1532,2023-11-16 04:23:47.121195
1533,1533,2023-11-13 09:51:12.001446
1534,1534,2024-04-06 20:03:27.481936
1535,1535,2024-05-10 06:28:58.967652
1536,1536,2024-06-10 23:54:08.230966
1537,1537,2023-12-24 05:57:43.020514
1538,1538,2024-01-20 09:57:57.031989
1539,1539,2023-10-09 12:43:29.744942
1540,1540,2023-12-05 02:10:55.085597
1541,1541,2024-02-25 20:29:33.340296
1542,1542,2023-10-29 20:15:59.885662
1543,1543,2024-03-10 16:47:11.171965
1544,1544,2023-10-28 03:27:39.017725
1545,1545,2024-09-12 10:51:12.877180
1546,1546,2023-10-12 04:03:34.992828
1547,1547,2023-11-10 10:27:08.003904
1548,1548,2024-01-26 09:57:02.496505
1549,1549,2024-06-16 02:09:38.963181
1550,1550,2024-08-25 03:28:23.326733
1551,1551,2024-03-23 10:29:24.910016
1552,1552,2024-06-08 17:17:43.280298
1553,1553,2024-02-01 06:51:28.131475
1554,1554,2024-07-29 09:18:47.308059
1555,1555,2024-05-22 08:26:31.036103
1556,1556,2024-09-04 01:56:21.983712
1557,1557,2024-07-06 14:37:28.606986
1558,1558,2024-02-19 11:11:40.038206
1559,1559,2024-04-04 01:34:12.867975
1560,1560,2024-01-28 14:07:15.490476
1561,1561,2024-06-02 00:18:46.709170
1562,1562,2024-05-18 08:00:02.697608
1563,1563,2023-12-09 15:24:58.989870
1564,1564,2024-08-03 18:39:05.787563
1565,1565,2024-03-28 16:18:03.313542
1566,1566,2024-04-30 12:41:39.310372
1567,1567,2023-11-09 20:29:09.051841
1568,1568,2024-09-18 06:07:22.798575
1569,1569,2024-10-06 10:20:57.252370
1570,1570,2024-05-25 23:07:26.589538
1571,1571,2024-07-22 23:03:29.182628
1572,1572,2024-05-24 17:59:11.784351
1573,1573,2024-01-25 08:28:46.687922
1574,1574,2024-01-02 05:44:13.505943
1575,1575,2024-01-27 08:21:10.695354
1576,1576,2024-03-18 16:27:43.265662
1577,1577,2024-05-13 11:53:05.562831
1578,1578,2024-07-15 23:42:12.319319
1579,1579,2024-08-14 05:43:42.330683
1580,1580,2023-11-13 09:25:18.807193
1581,1581,2024-01-28 09:33:48.376824
1582,1582,2023-11-13 09:46:26.966065
1583,1583,2024-08-14 09:14:10.577367
1584,1584,2024-08-03 09:13:39.393900
1585,1585,2024-09-15 16:32:02.444831
1586,1586,2023-12-02 04:22:29.645504
1587,1587,2023-11-26 07:03:22.773097
1588,1588,2024-07-04 14:16:00.886920
1589,1589,2024-06-26 05:00:19.711567
1590,1590,2024-04-08 04:02:24.767281
1591,1591,2023-12-08 16:23:18.660992
1592,1592,2024-01-02 00:41:30.542151
1593,1593,2024-02-15 07:14:47.259780
1594,1594,2023-11-23 02:47:57.498283
1595,1595,2024-05-08 07:57:50.248893
1596,1596,2024-09-20 10:51:21.263462
1597,1597,2023-11-17 21:06:41.565599
1598,1598,2023-12-30 23:11:30.743513
1599,1599,2024-10-01 17:17:04.690410
1600,1600,2024-01-26 03:48:55.246783
1601,1601,2024-01-12 23:46:00.185311
1602,1602,2024-09-20 01:52:35.103771
1603,1603,2023-10-12 04:25:18.199078
1604,1604,2024-09-04 14:26:40.782964
1605,1605,2024-02-05 15:27:06.622255
1606,1606,2024-03-04 22:59:44.472117
1607,1607,2024-06-13 07:06:56.161731
1608,1608,2023-12-29 15:42:28.329498
1609,1609,2024-06-02 05:46:34.731539
1610,1610,2024-09-06 09:16:35.257624
1611,1611,2024-03-16 10:30:03.043947
1612,1612,2024-04-06 03:11:46.131943
1613,1613,2023-11-25 04:17:41.443314
1614,1614,2024-01-03 12:57:04.233572
1615,1615,2023-12-24 15:38:59.274802
1616,1616,2023-11-23 19:55:00.218800
1617,1617,2024-07-30 09:29:43.061290
1618,1618,2023-10-28 04:29:55.870672
1619,1619,2024-04-25 17:56:00.925087
1620,1620,2023-11-08 11:38:13.568479
1621,1621,2024-08-08 05:20:03.926559
1622,1622,2024-03-01 07:31:07.217098
1623,1623,2023-11-04 06:07:56.053347
1624,1624,2024-08-06 19:56:47.111901
1625,1625,2024-01-16 13:59:58.174487
1626,1626,2024-06-26 00:21:08.574247
1627,1627,2024-09-27 01:13:18.027861
1628,1628,2024-05-29 14:06:35.674903
1629,1629,2024-05-17 13:52:58.000511
1630,1630,2023-12-03 01:49:22.732770
1631,1631,2024-01-03 12:21:06.112934
1632,1632,2023-12-22 07:03:49.220842
1633,1633,2024-05-28 22:13:28.299866
1634,1634,2024-06-08 22:13:08.209445
1635,1635,2024-03-27 05:55:33.239672
1636,1636,2024-06-27 22:20:21.193247
1637,1637,2024-06-26 04:41:52.786928
1638,1638,2024-01-27 14:34:24.478380
1639,1639,2024-05-08 16:03:13.149767
1640,1640,2024-02-19 16:29:12.568022
1641,1641,2024-03-21 19:34:39.764318
1642,1642,2024-05-16 19:06:09.179689
1643,1643,2024-06-23 02:50:05.729378
1644,1644,2024-06-12 03:05:39.399380
1645,1645,2024-04-13 11:00:43.936150
1646,1646,2024-07-03 01:52:30.145087
1647,1647,2024-02-09 04:20:41.143724
1648,1648,2024-01-26 11:43:53.865000
1649,1649,2024-03-10 03:05:49.419771
1650,1650,2024-07-02 18:47:14.717505
1651,1651,2024-07-14 20:59:50.495902
1652,1652,2024-04-12 18:30:28.414011
1653,1653,2024-07-07 14:45:39.600209
1654,1654,2023-12-21 04:52:15.205302
1655,1655,2024-08-13 03:13:36.724034
1656,1656,2024-06-22 11:19:47.193273
1657,1657,2024-09-09 22:41:30.810779
1658,1658,2023-12-06 23:07:39.314553
1659,1659,2024-05-22 09:39:44.782232
1660,1660,2024-07-26 03:46:43.623791
1661,1661,2024-05-09 19:52:15.631616
1662,1662,2024-06-10 22:27:03.064015
1663,1663,2024-04-29 01:56:01.531608
1664,1664,2024-10-04 15:10:40.334999
1665,1665,2023-10-10 08:18:04.959751
1666,1666,2024-07-02 08:46:03.897993
1667,1667,2024-08-03 19:05:14.471559
1668,1668,2024-02-03 21:30:59.458504
1669,1669,2023-11-09 00:50:05.763047
1670,1670,2024-09-11 22:55:52.640315
1671,1671,2024-01-02 20:03:51.807806
1672,1672,2024-01-04 18:52:02.441600
1673,1673,2024-06-20 20:34:24.725659
1674,1674,2024-10-02 21:29:09.191339
1675,1675,2024-01-08 02:17:14.373339
1676,1676,2024-09-01 04:31:55.818577
1677,1677,2023-11-20 12:22:11.947123
1678,1678,2024-07-26 07:53:28.010014
1679,1679,2024-02-14 10:38:58.852664
1680,1680,2024-07-15 04:34:53.224048
1681,1681,2024-02-13 13:08:21.622626
1682,1682,2023-10-24 10:38:57.266803
1683,1683,2024-08-20 13:45:25.924524
1684,1684,2023-10-25 15:53:15.219849
1685,1685,2024-04-15 10:37:46.016543
1686,1686,2024-02-14 00:23:08.596317
1687,1687,2024-02-18 20:28:04.172899
1688,1688,2024-09-13 04:16:39.902677
1689,1689,2024-01-22 12:00:31.668051
1690,1690,2024-02-27 05:42:53.810203
1691,1691,2024-04-27 01:17:29.665926
1692,1692,2024-04-20 06:56:14.436962
1693,1693,2024-08-10 00:45:21.597262
1694,1694,2024-08-11 14:02:53.980530
1695,1695,2024-02-16 06:06:11.224905
1696,1696,2024-01-30 07:26:58.580154
1697,1697,2023-10-20 10:16:29.390000
1698,1698,2024-09-27 04:23:10.750501
1699,1699,2024-02-18 20:07:59.316166
1700,1700,2024-06-30 02:14:02.070856
1701,1701,2024-04-14 04:03:10.421212
1702,1702,2024-07-07 00:32:11.920191
1703,1703,2024-09-05 15:00:22.416190
1704,1704,2023-11-12 15:40:33.616520
1705,1705,2024-09-19 19:45:50.091385
1706,1706,2024-04-12 16:48:12.558840
1707,1707,2024-08-11 14:28:53.816595
1708,1708,2024-01-06 16:37:58.767917
1709,1709,2024-05-09 16:37:37.542430
1710,1710,2024-08-16 14:07:20.873010
1711,1711,2024-07-26 04:01:07.292224
1712,1712,2024-02-06 15:35:17.173108
1713,1713,2024-04-28 02:27:32.006770
1714,1714,2024-05-05 09:12:01.836933
1715,1715,2024-08-18 03:04:03.413730
1716,1716,2024-06-20 19:32:02.345357
1717,1717,2024-03-01 01:27:49.118744
1718,1718,2024-01-01 01:24:08.038054
1719,1719,2023-12-22 00:11:02.855319
1720,1720,2024-05-11 10:46:33.356464
1721,1721,2024-03-06 04:20:40.665566
1722,1722,2024-01-26 03:06:17.384823
1723,1723,2024-09-12 02:09:30.513849
1724,1724,2024-03-20 03:08:38.838834
1725,1725,2024-08-27 00:56:06.115274
1726,1726,2024-05-24 12:11:52.374459
1727,1727,2024-08-31 17:34:42.119628
1728,1728,2024-08-22 02:39:07.789261
1729,1729,2023-12-03 09:48:31.616652
1730,1730,2024-07-23 03:48:07.725445
1731,1731,2024-05-15 20:58:54.116052
1732,1732,2023-11-23 04:42:45.772790
1733,1733,2024-01-12 15:41:58.908308
1734,1734,2023-12-16 13:15:14.515759
1735,1735,2024-04-06 03:47:29.006632
1736,1736,2023-10-21 20:36:48.616146
1737,1737,2023-10-27 05:09:55.474910
1738,1738,2024-06-12 05:12:42.465872
1739,1739,2024-02-10 00:56:50.045082
1740,1740,2024-05-13 01:51:00.044435
1741,1741,2024-04-03 17:28:17.701354
1742,1742,2024-04-07 16:56:55.877741
1743,1743,2023-12-26 05:10:29.454623
1744,1744,2023-12-20 07:41:02.570054
1745,1745,2024-07-30 19:51:16.638762
1746,1746,2023-12-26 06:53:26.422041
1747,1747,2023-10-28 14:17:41.239112
1748,1748,2023-12-14 09:05:43.368783
1749,1749,2024-01-04 08:13:14.341959
1750,1750,2023-11-19 20:37:45.078776
1751,1751,2023-12-24 06:19:39.460357
1752,1752,2024-03-13 05:47:05.979692
1753,1753,2023-11-01 22:59:34.647904
1754,1754,2024-03-19 02:21:38.666313
1755,1755,2023-10-23 04:59:08.490155
1756,1756,2024-01-14 16:28:27.647131
1757,1757,2023-10-09 23:26:31.328877
1758,1758,2024-02-17 22:40:02.676786
1759,1759,2024-08-02 21:05:27.019716
1760,1760,2024-06-15 00:58:37.600449
1761,1761,2024-05-07 07:59:58.864514
1762,1762,2024-06-30 21:57:57.585485
1763,1763,2024-06-01 23:01:37.617388
1764,1764,2024-09-27 11:01:00.220238
1765,1765,2024-02-23 08:37:35.559243
1766,1766,2023-11-28 15:09:00.184232
1767,1767,2023-10-22 07:40:31.469357
1768,1768,2024-08-16 12:27:05.434199
1769,1769,2024-03-01 13:30:34.991066
1770,1770,2024-05-19 13:18:20.150264
1771,1771,2024-03-22 13:44:41.815741
1772,1772,2024-02-23 02:05:13.408263
1773,1773,2023-12-21 08:41:57.344003
1774,1774,2024-02-14 08:42:23.816030
1775,1775,2024-05-08 13:15:01.005781
1776,1776,2024-04-07 05:44:16.674252
1777,1777,2023-10-25 17:10:15.314149
1778,1778,2023-12-15 00:05:53.324927
1779,1779,2024-08-23 04:58:56.949540
1780,1780,2024-03-15 01:14:54.730367
1781,1781,2023-12-20 15:32:29.760271
1782,1782,2023-12-01 22:42:15.165038
1783,1783,2024-04-14 09:05:55.710080
1784,1784,2024-08-30 23:44:36.472492
1785,1785,2024-05-02 02:18:17.790480
1786,1786,2024-04-08 12:25:11.633528
1787,1787,2024-09-21 18:12:06.634131
1788,1788,2024-04-11 23:46:19.527399
1789,1789,2024-05-28 21:39:35.339442
1790,1790,2024-03-03 16:18:27.162977
1791,1791,2024-04-12 02:06:45.931779
1792,1792,2024-09-02 07:19:18.787447
1793,1793,2023-11-09 13:37:14.242554
1794,1794,2024-09-19 05:24:20.537050
1795,1795,2024-01-17 19:53:59.891402
1796,1796,2024-08-09 18:38:12.457400
1797,1797,2024-08-05 05:21:31.162641
1798,1798,2024-04-23 01:52:27.082747
1799,1799,2023-12-10 12:00:21.756796
1800,1800,2024-06-18 14:50:05.278916
1801,1801,2024-09-21 03:00:26.501007
1802,1802,2024-03-02 07:33:03.125554
1803,1803,2024-09-25 23:56:29.334551
1804,1804,2024-06-11 01:38:58.340842
1805,1805,2024-03-12 18:06:08.626603
1806,1806,2024-06-07 00:35:47.189434
1807,1807,2023-11-16 22:30:01.879817
1808,1808,2024-08-02 03:19:37.961752
1809,1809,2024-07-18 19:53:27.632182
1810,1810,2024-01-12 06:00:15.053724
1811,1811,2024-09-08 08:06:24.055353
1812,1812,2023-11-01 18:55:44.275716
1813,1813,2024-09-14 20:38:52.646416
1814,1814,2024-08-19 03:42:06.015588
1815,1815,2024-05-26 10:38:26.381625
1816,1816,2024-08-25 15:11:03.357092
1817,1817,2024-06-27 14:11:32.942996
1818,1818,2024-09-06 12:23:13.896251
1819,1819,2024-09-26 03:19:19.053740
1820,1820,2023-10-15 22:22:12.926399
1821,1821,2024-10-02 10:46:18.102589
1822,1822,2024-09-19 17:10:50.467442
1823,1823,2023-11-26 16:45:50.262558
1824,1824,2023-11-15 01:13:33.309490
1825,1825,2024-08-10 14:41:21.640076
1826,1826,2024-05-04 16:12:54.987808
1827,1827,2023-10-21 22:57:27.356584
1828,1828,2024-02-13 20:11:10.931252
1829,1829,2024-08-05 21:46:36.822358
1830,1830,2023-11-24 01:40:39.150593
1831,1831,2023-12-07 15:39:42.114545
1832,1832,2024-01-23 04:39:48.492276
1833,1833,2024-01-31 02:42:53.829027
1834,1834,2024-09-21 06:00:37.694187
1835,1835,2024-03-05 10:14:48.098230
1836,1836,2024-02-02 09:38:14.568535
1837,1837,2024-09-09 03:41:50.872322
1838,1838,2023-10-24 21:10:07.900373
1839,1839,2024-01-30 14:05:17.471334
1840,1840,2024-09-28 19:10:21.046925
1841,1841,2024-05-25 00:02:49.145277
1842,1842,2024-06-29 08:32:50.940556
1843,1843,2024-05-17 19:28:47.769793
1844,1844,2024-07-31 17:33:29.403641
1845,1845,2024-08-25 10:32:53.297104
1846,1846,2024-08-25 14:57:31.258889
1847,1847,2023-10-27 19:58:32.646825
1848,1848,2024-04-01 17:55:47.353977
1849,1849,2024-09-24 18:12:06.186415
1850,1850,2024-01-30 02:30:37.263106
1851,1851,2024-07-26 01:05:46.814052
1852,1852,2024-08-19 17:14:14.071462
1853,1853,2024-03-31 02:24:03.967373
1854,1854,2024-04-08 10:18:05.834298
1855,1855,2024-01-24 15:44:21.173584
1856,1856,2024-08-27 22:13:45.302147
1857,1857,2024-09-08 16:14:11.281278
1858,1858,2023-12-26 14:03:52.586665
1859,1859,2024-02-10 09:48:39.080453
1860,1860,2024-02-12 21:31:33.735271
1861,1861,2023-12-06 08:12:17.930802
1862,1862,2024-05-24 23:50:15.162920
1863,1863,2024-03-10 23:17:43.637637
1864,1864,2024-04-02 10:55:29.330522
1865,1865,2024-03-06 10:35:12.561954
1866,1866,2024-07-23 15:39:11.476809
1867,1867,2024-08-30 20:26:01.995723
1868,1868,2024-01-06 13:51:35.993092
1869,1869,2024-03-04 07:09:39.589700
1870,1870,2024-06-02 14:58:29.908525
1871,1871,2024-08-24 05:21:27.542737
1872,1872,2024-03-21 17:05:36.166780
1873,1873,2024-06-05 05:59:45.373835
1874,1874,2024-01-11 07:22:58.687102
1875,1875,2023-10-12 19:21:24.185968
1876,1876,2024-10-06 09:24:22.241450
1877,1877,2023-12-20 19:03:50.990787
1878,1878,2024-10-02 20:58:31.071143
1879,1879,2024-03-13 04:01:36.158624
1880,1880,2024-01-10 10:51:56.661761
1881,1881,2023-10-26 09:31:34.651662
1882,1882,2024-01-26 10:59:48.170027
1883,1883,2023-12-23 03:01:43.191011
1884,1884,2024-03-23 13:31:22.153768
1885,1885,2024-01-12 20:02:24.825634
1886,1886,2023-11-05 08:19:49.356750
1887,1887,2024-04-07 04:49:08.373064
1888,1888,2024-09-10 13:39:17.788009
1889,1889,2024-07-09 10:19:26.964860
1890,1890,2024-02-15 02:48:30.111051
1891,1891,2024-01-29 19:49:48.948367
1892,1892,2024-02-15 20:32:49.459109
1893,1893,2024-02-29 03:57:38.226391
1894,1894,2024-05-10 02:43:31.566320
1895,1895,2024-04-21 09:03:45.162373
1896,1896,2024-09-09 02:04:45.174508
1897,1897,2024-08-04 00:16:24.395156
1898,1898,2023-11-30 05:48:06.209002
1899,1899,2024-08-26 11:26:08.538693
1900,1900,2023-12-25 17:48:53.051178
1901,1901,2024-07-18 01:05:25.027163
1902,1902,2023-11-05 11:27:37.658789
1903,1903,2023-10-26 23:21:59.421719
1904,1904,2023-10-20 11:58:44.127871
1905,1905,2023-10-21 09:24:34.706913
1906,1906,2024-06-04 12:12:36.335334
1907,1907,2024-09-09 00:00:18.040245
1908,1908,2024-01-07 04:27:37.587249
1909,1909,2024-02-01 09:46:20.261256
1910,1910,2024-08-04 02:11:28.128911
1911,1911,2024-01-11 04:04:51.898705
1912,1912,2024-05-18 23:31:09.357540
1913,1913,2023-12-25 05:31:51.072876
1914,1914,2024-03-13 17:11:26.089797
1915,1915,2024-06-18 21:04:54.399572
1916,1916,2024-05-24 18:10:07.358258
1917,1917,2024-04-23 08:58:20.551070
1918,1918,2024-04-19 06:48:26.111430
1919,1919,2023-11-23 03:59:39.427809
1920,1920,2024-01-01 18:54:56.243213
1921,1921,2023-12-10 02:16:49.283848
1922,1922,2024-04-25 08:58:24.966545
1923,1923,2023-11-11 19:37:24.222812
1924,1924,2023-11-07 11:45:36.358479
1925,1925,2024-05-02 10:00:10.648831
1926,1926,2024-02-25 06:35:55.249172
1927,1927,2024-07-31 07:04:00.902490
1928,1928,2024-02-04 05:31:52.574976
1929,1929,2024-03-03 09:11:15.389139
1930,1930,2024-01-24 06:24:37.195020
1931,1931,2024-04-05 12:19:42.504862
1932,1932,2024-07-14 20:59:48.303788
1933,1933,2023-10-30 22:15:59.503074
1934,1934,2024-01-04 23:41:01.987007
1935,1935,2024-10-07 03:21:10.584687
1936,1936,2024-03-25 09:47:43.731877
1937,1937,2024-03-30 02:43:15.205585
1938,1938,2024-09-05 03:27:57.290742
1939,1939,2024-06-07 12:16:37.077717
1940,1940,2024-09-23 06:32:29.519678
1941,1941,2024-06-24 06:54:58.147142
1942,1942,2024-04-03 18:13:42.810404
1943,1943,2024-02-08 04:24:15.436341
1944,1944,2024-08-23 04:35:18.359324
1945,1945,2024-05-28 08:53:12.153039
1946,1946,2024-05-22 08:25:30.842114
1947,1947,2023-11-22 17:18:10.436610
1948,1948,2024-10-06 15:02:01.837834
1949,1949,2024-03-06 21:41:14.391818
1950,1950,2024-07-09 08:38:27.566292
1951,1951,2024-08-13 14:16:02.002935
1952,1952,2024-10-03 11:37:33.966033
1953,1953,2024-01-27 02:17:51.172458
1954,1954,2024-03-02 12:32:17.604430
1955,1955,2023-11-29 06:34:21.621050
1956,1956,2023-11-29 14:07:23.869253
1957,1957,2024-07-11 05:38:48.104398
1958,1958,2023-11-07 08:10:32.534837
1959,1959,2024-01-21 15:43:12.631001
1960,1960,2024-07-22 11:15:57.568411
1961,1961,2024-09-19 17:07:10.961142
1962,1962,2023-10-20 03:49:58.034063
1963,1963,2024-02-23 19:26:45.803873
1964,1964,2024-10-01 10:58:45.526391
1965,1965,2024-05-29 23:38:23.470926
1966,1966,2024-01-28 04:12:16.592835
1967,1967,2024-01-20 11:48:43.948792
1968,1968,2024-03-06 22:16:21.655934
1969,1969,2024-05-05 04:27:04.483342
1970,1970,2024-05-15 19:19:47.156195
1971,1971,2024-07-07 01:11:03.959084
1972,1972,2024-05-20 15:54:58.230024
1973,1973,2024-01-27 21:31:39.591247
1974,1974,2023-10-27 18:42:07.152379
1975,1975,2024-07-11 16:43:27.998584
1976,1976,2023-11-24 10:21:16.835697
1977,1977,2024-06-17 11:57:01.920101
1978,1978,2024-03-25 22:06:10.981597
1979,1979,2024-02-02 22:57:49.463724
1980,1980,2024-02-22 07:20:07.501874
1981,1981,2024-02-15 12:38:07.893867
1982,1982,2024-05-16 17:35:02.582446
1983,1983,2024-09-12 16:56:55.963567
1984,1984,2023-12-01 23:59:18.538115
1985,1985,2023-11-12 06:01:02.673298
1986,1986,2024-06-16 17:02:34.276276
1987,1987,2024-09-25 01:50:18.603005
1988,1988,2024-01-23 05:44:58.197770
1989,1989,2024-01-08 00:18:07.889089
1990,1990,2024-01-05 08:18:17.625737
1991,1991,2024-08-18 03:06:59.095094
1992,1992,2024-01-13 16:21:22.794669
1993,1993,2024-04-15 06:38:43.939221
1994,1994,2023-11-20 13:49:18.165700
1995,1995,2024-03-20 02:32:46.465487
1996,1996,2024-04-21 15:24:11.739829
1997,1997,2023-11-20 13:34:20.838712
1998,1998,2023-11-03 05:57:31.653935
1999,1999,2024-09-07 21:15:48.625029
2000,2000,2024-02-22 14:31:13.236825
2001,2001,2024-02-20 16:38:43.254613
2002,2002,2024-02-16 20:06:41.420199
2003,2003,2024-08-23 04:51:38.461689
2004,2004,2023-10-17 01:18:23.596455
2005,2005,2024-07-30 08:15:15.827190
2006,2006,2024-09-09 05:36:18.711648
2007,2007,2024-05-17 04:57:37.560555
2008,2008,2024-07-30 17:14:36.801803
2009,2009,2024-07-04 16:07:54.981524
2010,2010,2024-02-13 04:56:53.368177
2011,2011,2023-10-25 10:36:10.714911
2012,2012,2023-11-01 22:45:54.456465
2013,2013,2023-12-02 13:36:24.341392
2014,2014,2023-11-02 05:30:48.536464
2015,2015,2023-12-06 04:30:19.850484
2016,2016,2023-12-01 23:28:42.379989
2017,2017,2023-12-28 15:38:21.939877
2018,2018,2024-06-27 01:10:55.774112
2019,2019,2024-09-18 19:44:17.479753
2020,2020,2024-05-18 13:58:19.572572
2021,2021,2024-05-04 02:29:14.999686
2022,2022,2024-06-08 07:46:28.040764
2023,2023,2024-09-16 16:39:43.773352
2024,2024,2024-05-18 08:32:57.016366
2025,2025,2024-03-14 06:02:48.758488
2026,2026,2023-12-14 21:16:37.740021
2027,2027,2024-04-01 02:31:16.098495
2028,2028,2024-02-24 23:47:41.978841
2029,2029,2024-02-04 21:08:27.603169
2030,2030,2024-08-09 13:30:56.195993
2031,2031,2024-04-12 23:01:54.868596
2032,2032,2024-09-27 22:36:25.911656
2033,2033,2024-05-30 08:29:31.967520
2034,2034,2024-02-07 02:14:45.540443
2035,2035,2024-04-27 18:29:46.998305
2036,2036,2024-02-22 23:45:23.350242
2037,2037,2023-11-29 06:32:14.341108
2038,2038,2024-05-20 13:30:59.587282
2039,2039,2024-03-06 09:33:21.966130
2040,2040,2024-07-15 18:33:53.139916
2041,2041,2023-11-10 18:44:57.514657
2042,2042,2023-11-14 08:35:20.811224
2043,2043,2024-03-29 18:45:36.245903
2044,2044,2024-06-18 13:45:15.678582
2045,2045,2023-10-19 19:19:29.377580
2046,2046,2024-03-15 02:40:58.647966
2047,2047,2024-01-12 23:34:55.689385
2048,2048,2024-04-23 03:39:59.741998
2049,2049,2024-05-19 00:46:50.128927
2050,2050,2024-04-08 10:43:32.711193
2051,2051,2023-12-15 21:54:51.234486
2052,2052,2024-02-23 08:23:08.526681
2053,2053,2023-12-25 13:48:40.657329
2054,2054,2024-01-07 19:20:44.477321
2055,2055,2023-10-18 02:53:08.491787
2056,2056,2023-10-19 18:28:23.375655
2057,2057,2024-06-05 23:55:06.943105
2058,2058,2023-12-25 13:58:59.776427
2059,2059,2024-08-07 04:13:17.916652
2060,2060,2024-09-15 07:00:08.683385
2061,2061,2024-01-25 09:54:30.477311
2062,2062,2024-05-07 06:13:36.099147
2063,2063,2023-12-26 16:19:28.897793
2064,2064,2024-07-11 14:34:23.447781
2065,2065,2024-06-26 04:22:15.699085
2066,2066,2024-07-04 09:59:50.704469
2067,2067,2023-10-21 11:22:34.757271
2068,2068,2023-11-15 21:58:21.432500
2069,2069,2024-01-31 15:40:16.011207
2070,2070,2024-04-30 22:06:18.999967
2071,2071,2024-03-01 12:20:04.510774
2072,2072,2023-12-18 10:26:52.919719
2073,2073,2024-05-20 02:22:17.621179
2074,2074,2024-09-15 08:11:13.201645
2075,2075,2024-04-17 05:26:45.615283
2076,2076,2023-11-04 21:49:00.487886
2077,2077,2024-08-29 03:08:36.962190
2078,2078,2024-05-05 13:01:50.261786
2079,2079,2024-03-16 21:21:03.722285
2080,2080,2024-03-04 06:39:34.112767
2081,2081,2024-03-24 18:16:24.406631
2082,2082,2024-04-09 18:50:40.539720
2083,2083,2023-12-01 00:08:27.262325
2084,2084,2024-03-12 04:39:07.402586
2085,2085,2024-06-05 07:15:22.291249
2086,2086,2024-06-24 02:21:18.461553
2087,2087,2024-04-04 00:52:31.732843
2088,2088,2024-07-19 21:39:22.708961
2089,2089,2024-09-07 07:39:32.084647
2090,2090,2024-04-04 03:54:10.496528
2091,2091,2024-07-14 02:14:28.686125
2092,2092,2023-11-10 21:08:58.597412
2093,2093,2024-09-03 02:47:27.427220
2094,2094,2024-03-15 10:45:21.046609
2095,2095,2024-03-15 07:45:37.631505
2096,2096,2024-10-02 17:40:50.412409
2097,2097,2024-02-13 15:24:18.965088
2098,2098,2024-09-19 01:20:45.011448
2099,2099,2024-01-12 20:43:47.130890
2100,2100,2023-11-18 10:50:34.239153
2101,2101,2023-12-26 19:09:19.106160
2102,2102,2024-08-10 21:01:29.476194
2103,2103,2024-01-24 13:56:00.397560
2104,2104,2024-01-09 11:16:06.219719
2105,2105,2024-04-27 23:46:37.455556
2106,2106,2024-04-02 11:06:42.602203
2107,2107,2023-12-02 06:08:31.398754
2108,2108,2024-02-16 23:55:29.920823
2109,2109,2023-12-08 16:12:45.851830
2110,2110,2024-02-09 00:07:18.203373
2111,2111,2023-12-16 08:10:01.933635
2112,2112,2024-04-10 03:53:25.325532
2113,2113,2023-12-10 06:19:55.589257
2114,2114,2023-10-10 11:46:51.540838
2115,2115,2024-07-01 06:49:41.380480
2116,2116,2024-06-19 02:04:50.829795
2117,2117,2024-02-12 14:26:19.971401
2118,2118,2024-02-17 22:19:26.806728
2119,2119,2024-09-13 00:22:07.956092
2120,2120,2024-02-29 09:24:44.431123
2121,2121,2023-11-23 07:26:03.333407
2122,2122,2024-05-22 18:15:51.675408
2123,2123,2024-08-11 00:53:04.784354
2124,2124,2024-05-14 10:30:20.893433
2125,2125,2024-09-04 08:46:48.604782
2126,2126,2023-10-10 09:47:07.624150
2127,2127,2024-06-21 23:47:26.513809
